16,m,物質面では無頓着なキミだけど、金銭面では細かく、実質重視で損失を避けるタイプ。相手の心理を読む鋭いカンがあり、独自の論理を展開していくという、たくみな術も持っています。また、コツコツと実績を積み上げていく律義さと、ひらめきで斬新なアイディアを持つ柔軟さの二面さが同居している天才肌！何をやっても飲み込みが早く、人並み以上のパワーを発揮しますが、粘りに欠けがちな点に注意。納得がいかないとテコでも動かなかったりするようなところもあります。もっと寛容さを身につければ、キミの運勢は安定するハズ。,1,恋に発展するのに時間のかかるデリケートな面を持つあなたには、気持ちを察してくれてなんでも器用に甲斐甲斐しく動いてくれる猿の彼女がいい。,6,神経質なあなたには、おっとりとした感じのたぬきが補い合う感じ最高。テンポもよく合い、苦手な人付き合いも怖いものなしに感じる。,11,万能選手を目指すあなたは、わりとカンに頼ってしまいがち。そんなあなたをよく理解してくれ好意的に接してくれるのは、価値観の似ている狼。
16,f,少女のような清潔さと可憐さを持ち続ける女性です。年齢に関係なく、気が若い人が多いみたい。激しいスポーツや修行に取り組み、肉体を鍛えることにこだわる面もあり。物思いによくふけてボーッとしていますが、自分が描いた夢に向かって長期的に頑張れる人です。理屈っぽく負けず嫌いなので、納得出来ないことにはなかなか認めない意志の強さも持っています。また、世渡り上手な面もあり、とくに金銭的には転んでもタダでは起きないシッカリタイプ。性格的にはさっぱりしていて素直ですが、簡単には人を信じない疑り深いところもあります。,5,シャイな性格で恋愛には時間がかかるあなたにとり、グイグイと引っ張ってくれる虎の彼は、とても頼もしい存在。頼りがいのある所に惹かれる。,12,一度親しくなると、いつまでも友情を失うことない友人として最高の相性。一見強そうなあなたの内面に潜む優しさが、こじかとうまく調和する。,11,常に長期的な目標を持ち計画したことはやり抜くしっかり者のあなたを、陰で支えてくれるのは狼。キャリアウーマンを目指すには最高の協力者。
17,m,外見は知的で落ち着いた雰囲気のキミ。考え方も穏やかで上下関係や礼儀にはうるさく、とっても保守的な人。人見知りが激しく、警戒心が強いので、初対面の人にはなかなか心を開きません。また争い事が嫌いで、やや八方美人なところがあります。しかし内に秘めた強い意志があるので、一度やると決めたことは最後までやり通す頑固一徹な性格。ポリシーは絶対曲げないタイプです。責任感が強く、負けず嫌いで自信家なので、イザとなったらリーダーになる素質は十分アリ！トラブルが起きても逃げも隠れもしない潔さが、キミの最大の魅力です。,2,保守的で穏やかなあなたに、彼女は新鮮。恋に落ちるのはあっという間。チータの積極性が多少人見知りのあなたのハートに火をつけ情熱の炎に。,10,物静かで知的な感じのあなたにとって、ペガサスは意外な存在。不思議と似ている部分も発見できるかも。何となく波長も合い長続きする。,6,お互いに人間関係に気を配るタイプの二人は、気の合う仲間。仕事上では和を大切にする気持ちが、チームプレーとなり、周りからの信頼を集める。
17,f,温和でおとなしい印象を受けるあなた。しかし、内心では警戒心が強いから、人見知りをするみたい。でもいつも愛情を受けていたい気持ちが強いので、親しくなるうちに可愛いワガママも出てきます。動作がゆったりしているあなたは、物事を実行に移すのもノンビリマイペース。でも人生を成功させることにかけては、猛烈に頑張りまくる半端じゃない意志の強さの持ち主です。世間の目を気にするところがあり、目立った行動は苦手。純情で保守的な性格です。,2,おっとりしたタイプで、人見知りも激しいあなた。行動派で小さいことにはこだわらないチータの彼なら、貴方の心を捉えて離さない。,7,純情で周りに対する気配りを欠かさない貴方が、安心して付き合えるのが子守熊。急かしたり尻を叩いたりしないのでマイペースで生きられる。,11,仕事上は控えめな性格で目立たないが、マイペースで仕事をこなすあなたには、リズムを大切にしてくれプライベートに立ち入らないからとても楽。
18,m,キミは冷静沈着でどっしりとした風格の中に、ピンとした気品が張りつめている人。親分肌で腹を割った付き合いをするので、信頼度は高く、どこにいても、リーダーシップをとり輪の中心的存在です。常に目標を持って努力をすることが好きな不言実行タイプ。流行や世間の動きに敏感に反応して、最善の道を選択し、着実にコツコツと成果を上げていきます。プロ意識が高いので絶対に妥協は許しません。この積み重ねが、大きな飛躍に恵まれるカギに！注意点は周りに気を遣い過ぎること。チャンスを逃してしまうことにもなりかねません。,12,この人と決めたら押しの一手でアタックするあなたは、精神的な絆を大切にする。こじかならよき理解者で、あなたの内面を満たしてくれる。,3,見た目と違いわりと神経質なあなたにとり、黒ひょうは迷いや悩みを吹き飛ばしてくれる。落ち込んだ時もプラスに転じさせてくれる最高の友人。,5,職場の複雑な人間関係になやまされることの多いあなたには、虎だけが何でもハッキリものを言ってくれるもので、信頼できるパートナーとなる。
18,f,清楚な感じで、飾らないサッパリとした性格のあなた。妙に大人びていたり、逆に子供っぽかったりするアンバランスさがあり、それがかえって魅力になっている不思議な人。プライドが高く、清潔で短気な面がありますが、決して表には出さないので対人関係もうまくやっていきます。根が真面目なので、地味なことも嫌がらないでやり、黙々と実績を積み重ねていくタイプ。ただ、合理主義を尊重しているので、情緒的な柔らかさにはちょっと乏しいかも。経済的には倹約家で、衝動買いや、計画性のないお金の使い方は絶対にしません。,11,好みにうるさいあなたは、平凡な人では心が動かない。そんな心を射止めるのは、ちょっと変わっているけれど知的で合理的な判断力を持った狼。,4,感性が似ているライオンは、友人として相性も良く長く付き合っていける。二人にしか通じない会話を聞いていると、特別な関係と疑うほど。,1,妥協を許さずと中で投げださないあなたを、高く評価してくれるのが猿。何でもテキパキこなす猿には、まじめに取り組む姿勢が信頼の元。
19,m,自分独自の世界観を持つキミは、好き嫌いや気分に左右されない強い意志を持つ人です。でもちょっと飽きっぽく、根気が足りないのが難点。どちらかというと大器晩成型なので、何事も長い目で見た方がいいみたい。人情に厚く、人に何か頼まれるとイヤとは言えない性格のキミ。自分の時間を削ってまでも解決のために奔放しちゃいます。ただ、そんな優しい性格につけ込まれないように、じっくり考えてから引き受けるべし！大きな災難は向こうから避けるような不思議な運勢を持っているので、安心して、信じる我が道をＧＯ！,8,独自の恋愛間を持ち発想も奇抜なあなたは、あまりかまわれるのが好きではない。どんなあなたの気持ちを察してくれるので、楽しく付き合える。,4,どちらもやや積極性に掛けるが、お互いに公私の区別をはっきりとつけるので、友人として長く深く付き合える。ただし親しくなるまで時間が必要。,2,あまり出世欲の強くないあなたは、かえって何でもどんどんやっていきたいチータとウマがあう。行動派のチータと考え策を練る狼の絶妙なコンビ。
19,f,あなたは、集団の中にいても独特のオーラをかもし出し、常に目立つ存在です。また絶対他人に媚びたりゴマをすったりすることのない潔い人！心の移り変わりが早く、常に変化を求めているけど、一度やると決めたことはトコトン最後までやり抜く信念の持ち主です。外見は大らかに見えるけど、けっこう不思議ちゃんの面もあり。小さい時も団体行動が苦手で単独行動が好きだったのでは？第一印象がクールに見えるせいか、初対面ではちょっととっつきにくく見られがち。でもホントは素直で明るくユーモアあふれる女の子です。,9,周囲に無頓着て人間関係に誤解を生じやすい貴方には、気配りのひつじは最高の組み合わせ。お互いに堅実な生き方を求めるので、愛情は長続き。,11,個性的で想像力もたくましいあなたについていけるのは、同じ狼。お互いにプライバシーを大切にし、息が長く気遣わないですむ友人は不可欠。,6,お互いに慎重なので、親しくなるまでには相当の時間を要するが、一度信頼を勝ち取ると良好な関係は長く続き、なくれはならない関係になる。
20,m,キミは社会の動きに敏感で、客観的に物事を判断できる能力の持ち主。安全第一の慎重派タイプなので、自分の考えだけで行動することはまずありません。控えめでおとなしく、人の意見に逆らうようなことはしない平和主義者。多くの情報を集めて客観的に物事を判断する能力に優れています。そのため社会の動きに敏感で、広い視野を持った知識人。ただし、我を張り過ぎると、周りとのバランスを崩しちゃうので要注意！また、チョット気分屋の面があり、気分次第で言うことが変わったりしてヒンシュクをかうことも。協調性を持てば、必ず成功する人です。,7,あなたの持ち前の優しさで、子守熊の気持ちを魅了する。慎重すぎる面や行動力に欠ける所は、サービス精神旺盛な子守熊の行動力がカバーする。,1,何事も客観的に考え常に不安を持っているあなたにとり、猿の気力と勇気は何物にも変えがたい。どちらも群れをなす動物でそれも気が合う要因。,6,職場でも人と争うことのできないあなたは、潤滑油的は役割を充分に演じている。そんなあなたには、ともに縁の下の力持ちになれるたぬき。
20,f,あなたは人当たりが柔らかく、世話好きで親切な人。基本的には、人の意見に逆らうようなことはせず、受け身の態度を崩しません。本心を素直に表現するのが、チョット苦手。自分からリードすることはなく、常に安全な道を選び冒険はしないので、信頼はされます。ただし、理想が高く周りに対して過剰な期待と夢を持っています。また、いったん我を張るとなかなか譲らない意地っ張り。そのため、人との交流を大事にしながらも、一人でいたいという気持ちも抱いていて心の中で葛藤するタイプ。精神的に、矛盾した不満を抱いていることが多い人です。,6,恋愛も人情抜きで成立しない特に人から頼られると弱いあなたには、いたわりの気持ちを持つたぬきの彼。優しい男性だと本来の良さが出る。,1,消極的なあなたにとり、何事にも積極的で負けん気の強い猿はベストパートナー。お互いに仲間意識を持つと、生涯の友として深く付き合える。,3,ひつじも黒ひょうもコンセンサスをとても大切にし、議論を重ねながら仕事を進めていく。トラベルに発展することがなく、助け合える関係。
21,m,ダンディで知的なキミは、穏やかな物腰が魅力的。でも、チョット神経質な面と、知的レベルが高くインテリゆえの感受性の強さを感じさせる面があります。自由を愛する人なだけに、束縛される環境は絶対ダメなタイプ。何よりも直感や気分を最優先させます。大変な努力家ですが、何かひとつ飛び抜けた才能を持っている天才肌の人が多いのも特徴です。誰にも思いつかない斬新なアイディアや、すばらしい力を発揮し大成功する可能性アリ。決断力や実行力がないのが難点。先頭に立つより、一歩引いた所でブレーンとして活躍したほうが向いています。 ,12,束縛されることが嫌いなわりに淋しがり屋のあなたには、こじかの彼女との穏やかな愛が最高。つかず離れずの関係で大恋愛に発展する可能性も。,4,警戒心の強いあなたが、ひとたび警戒心がとかれると腹を割った付き合いができると。ライオンも本音を吐かないところがあり、いい関係に。,1,仕事上の相性はとてもいいが、どちらかというと猿にあなたは使われてしまうことが多い。何でもテキパキとこなしてくれる猿となら結果は出る。
21,f,茶目っ気があり、人懐っこい印象の女の子。他愛のないことで泣いたり、感動したり感情表現がオーバーなあなた。でも、内心は警戒心が強く神経質で、自分の本心を悟られないように愛想よく振る舞っているみたい。その反面、おだてに乗りやすいお人よし。いったん信用した人に対しては疑うこともなく、コロッと騙される危険性があります。自分の考え方で万全だと過信すると、大ケガをするので要注意！多芸多才で活動的なので、毎日が多忙なおてんば娘。単独行動に気をつけて、自分の考えを過信し過ぎなければ、何事も成功するはずです。,1,あなたはえらそうに威張っている人は好みではない。親しみの持てる優しい感覚を持った猿の彼とふとしたきっかけで恋に落ちる。相性もいい。,3,お人よしのところがあるあなたを守ってくれるのは、正義感が強い黒ひょう。見捨てておかずに守ってくれ、親友と呼べる関係になるはず。,11,気紛れ屋のあなたにとり、しっかり者の狼ならお互いに信頼し合える。何にでもすぐに感激してしまうあなたを冷静な狼がサポートしてくれる。
22,m,キミは、おおらかで大胆で、落ち着きのある人。でも、時々見せる純情で恥ずかしがり屋なところも魅力的です。お人よしなキミは、ついつい頼み事を引き受けてしまいがちだけど、相手の出方次第で自分の対応を決めるテクニックの持ち主。人と仲良くやるのがモットーですが、感受性が強いので人の好き嫌いが激しいところもあります。しかし、面倒見のいい親分肌で、周りの人に細かい気配りの出来るリーダー的存在！そんな二面性がキミの個性となって、人をひきつけるみたい。おかげで、いつも驚くほどの人達が集まり、豊富な人脈を持っています。,4,優雅で大胆な雰囲気を持つあなたに、ピッタリなのがライオンの彼女。ただ、共に派手な生活に憧れるので思いのままには過ごさない方が。,9,鋭い感性で生きているあなたは、けっこう世話好き出もあり、ひつじと相性がいい。あなたの個人プレーが見事に調和。,1,せっかくのビジネス・センスも、時に気まぐれが邪魔をして結果が出ないことがある。猿のパートナーがいれば、思う存分、力を発揮できる。
22,f,一見とっつきにくく見えるあなたは、実はとっても人当たりがいい人です。気を許した相手には、とってもざっくばらんで親しみやすく、内面は理想を追いかける情熱家。しかし、その反面冷静な計算と知性を秘めていて駆け引きもお手のもの。男勝りで勝ち気な性格です。直感や気分、感性を頼りに生きているので、現実的なことにはチョットうといかも。遥か彼方で生きているような感じです。物事を作るプロセスが好きで、完成するまでわき目もふらないけど、完成してしまうと興味なし。好きな業種で一匹狼として飛び回るとイキイキして力を発揮します。,11,高い理想を掲げているが恋愛には自由を求めるあなたにとり、狼の彼はデリケートな感性を持っていて、理解を示してくれる最高の恋の相手。,3,鋭い観察眼を持った黒ひょうとは妙に気が合う。どちらかというとあなたの方が姉御的にかわいがるという関係になるが、長く付き合える。,2,仕事で共鳴できる部分が多く、相性もまずまず。ただ、あまりプライベートには立ち入ってはいけない。せっかくの関係にひびが入る危険性が。
23,m,キミは、石橋を叩きすぎて出遅れてしまうことがあるくらいの慎重派タイプ。心優しく、セコセコしたところがありません。でも、何かを始めたら根気よくやり通し、何でも器用にこなすため、人受けはバツグン！気弱で恥ずかしがり屋のところも、人間的な魅力につながっているみたい。また、自分の置かれた状況の中で、最も有利な立場を見極め、相手に合わせて駆け引きする力を持った人。自分の味方を獲得する方法には驚くべきものがあります。人生の流れに逆らわず着実な努力を重ねていけば、次第に運気が開けてくる強い運勢の持ち主です！,5,恋愛でも受身のあなたには、積極的な虎の彼女がいい。なんでもテキパキとこなす虎は、あなたにとって必要不可欠。頼ってしまうのがいい。,11,控えめで思っていることを口に出せないあなたの気持ちを察してくれるのは狼だけ。しっかり者でずばずばものを言える狼ならなぜか気が合う。,2,職場でもみんなの潤滑油的な役割を演じているあなたに取り、チータならグイグイと引っ張ってくれるので、不思議な調和がとれる。相性は上々。
23,f,あなたは細かい心遣いを忘れず、人に優しく尽くせる女性です。友達も多く、人付き合いも長いのだけど、寂しがり屋でチョット自立心に欠けているみたい。新しい環境にもすぐに順応でき、特に知識的な部分は覚えが早く、やる気になればなるほど早く上達できます。ただし、環境に左右されやすいため、幸福な時とダメな時が交互にやってくるという波瀾万丈になる暗示も・・・。でも、内面的には頑固な面があるので、イザとなったら持ち前の精神的な強さで乗り切るパワーの持ち主！意外なほどの押しの強さと粘りで、成果をあげられるタイプです。,2,何事にも慎重なあなたにとり、積極的なチータは頼もしい存在。ふさぎがちなあなたの気持ちを、チータは持ち前のプラス思考で明るくする。,11,時間をかけ友情を深めていくあなたには、一見とっつきにくいが心を開いた後は裏表のない対応をしてくれる狼が最高。安心して一緒ににいられる。,9,同じひつじだから、考えも似ていて仕事はとても楽。ただし、お互いに噂話や世間話が好きなので、ビジネスとプライベートの区別はしっかりと。
24,m,マイペースに我が道を行くキミは、他人にペースを乱されるのが大嫌い！でも親切で細やかな心配りができるとっても思いやりのある人です。サッパリとした人付き合いもできるし、ユーモアセンスがあるキミは周囲からの評判は上々。ちょっとこだわり過ぎて、融通のきかない頑固者だけど、秩序を重んじ、抜けがけなどのウラワザは一切しません。トコトン筋を通すまっすぐなところがキミのいいところ！合理主義だけど人間的にクールではなく、実はお人よしな面もアリ。強運の持ち主なので、自信を持って思い通りの人生を駆け抜けるべし！,8,何事にも自分流を貫くあなたは、べたべたした関係を望まない。自由を愛し束縛することを好まないゾウの彼女は、最高のパートナーになる。,4,他人には厳しいライオンも、何故かあなたには従順。ただ、一度ぶつかり合うと激しく対立する危険もあるので、適当な距離感は必要。,12,プライベートだとうまくいかない関係だが、ビジネス上では良い関係。何かと気を配ってくれるこじかが、利益をあげるためには好都合な存在に。
24,f,あなたはサッパリとしていて、飾り気のないチャーミングな女の子。人見知りをせずマイペースなので、誰の前でも自分の個性を発揮できるタイプです。また頭が良く、人の意見にも左右されず、物事を客観的な目で判断することができる人です。一度決めたことには時間がかかっても最後までやり抜くガンバリ屋さん。ただ、こよなく一人の時間を愛するために他人との付き合いに一線を引いてしまいがち。あんまり自由を大切にしすぎると孤独になってしまうので気をつけたほうがいいかも。それでも、あなたの純粋さにひかれる人はいっぱいいます！,3,自分の気持ちを優先し簡単に妥協しないあなたには、ハッキリと自己主張もでき頼りにもなる黒ひょう。そのスマートさに夢中になってしまう。,9,知的な人でないと興味がわかないあなたには、情報通のひつじは、最高の情報源、あなたの本来の素晴らしさを理解してくれ、とても良い関係に。,7,仕事上では波のある貴方をしっかりとサポートしてくれる子守熊がいれば、相性もよくテンポも合うので、ビジネスの効率は間違いなく上がる。
25,m,キミは、誇り高く孤高の精神を持っているので、親しみを感じさせないところがあります。ホントは明るく天真爛漫なのに、クールな印象を与えがち。壁を作ったり、そっけ無くしているつもりはなくても、他人から見るとちょっと近寄りがたい雰囲気を持っているみたい。素直で正義感が強いせいか、ズケズケ物を言いすぎて相手を傷つけてしまうこともあるので要注意！ホントは義理堅く、面倒見がよく、人に尽くすことが大好きなキミ。頼まれると断ることが出来ずに何でも引き受けてしまい、利用されちゃうこともあるので気をつけるべし！,8,比較的地味で、常識を優先するあなたには、少し派手めのゾウの彼女。人にかまわれるのが苦手なので、わりと放っておいてくれるから楽。,5,本音で語ることができる関係で何でもハッキリ言い合える。周りから見るとけんかをしているようだが、お互い全くきにせず不思議と相性がいい。,2,仕事になると、評論家的な辛口の人柄が出るあなたを理解してくれ、前向きにとらえてくれるチータなら、一緒に働いても、安心でお互いに任せられる。
25,f,あなたは、少女のようなあどけなさが魅力の、とっても素直な女性。でもちょっと正直すぎる面があり、思ったことをすぐ口に出してしまうため「こまったちゃん」と思われがち。周囲の目をまったく気にせず、自分の生き方を守っていくタイプで、何よりも今の現実の世界を重視します。やや要領が悪く、損をすることもありがちですが、苦労をものともしない強さの持ち主！楽観的なあなたは、ストレスがたまらないトクな性格です。一見クールに見えるけど、ホントはとっても親切で人の面倒をよく見る優しさを持っている人です。,3,恋愛には純情で不器用な貴方をスマートにリードしてくれる黒ひょうは、優しく穏やかな心で大きく包み込んでくれるので、頼れる恋人となる。,7,楽天的で一匹狼の貴方を器用にサポートするのは、明るく元気な子守熊。お互いにしっかりとした人生観を持っていて、気が合うしうまくいく。,11,周りを気にせず自分の世界を大切にする狼同士が殻、呼吸はバッチリ。キャリアウーマンを目指す貴方にとって、数少ない気の許せる仲間。
26,m,キミは人懐っこく、細かやかな心遣いができる人。性格は地味で堅実、バランスのとれた人付き合いをします。世の中の流れに乗り遅れないように様々な情報を収集に努める努力家。あらゆる分野の知識が豊富なオールマイティな人物です。知識が知的な趣味へと広がり、人間的な魅力につながっているみたい。ただし、好奇心を刺激されたことには全力で尽くすけれど、執着できないタイプなので長期計画にじっくり取り組むのはチョット苦手。でも、内面は負けず嫌いで自信家のプライドがあるので、思ったことをやり抜く強さを身につければ大丈夫です！,7,誰とでも仲良くしたいあなたは、友達以上恋人以下の関係が多いが、その中でも気の合うのが子守熊の彼女。長い時間かけて愛をはぐくむ関係。,1,いつも安全運転で人生を過ごすあなたには、警戒心を取り除いてくれる猿の友人。細かく気配りしてくれて、ストレスもなくなる気の許せる関係。,2,悲観的な観測を優先させるあなたには、何でも楽観的に捉えるチータは頼もしい存在。二人の性格を足して二で割ると理想という、補完する関係。
26,f, 情緒的な雰囲気の中に、女性らしい色気を持っている人。人前で、はにかんだりしない社交家で、外見ほどロマンチストではなく現実派タイプ。母性本能が強く、迷っている人を放っておけず、ついつい手を差し伸べてしまいます。優しさも度が過ぎると、お節介とか口うるさい人と思われるので要注意！また、多くの情報を集めて客観的に物事を判断する能力はバツグン。意志が非常に強く、粘りもある気丈な人です。集団の輪を乱す人が大嫌いで、自分も強い個性を出さず、人に合わせることが得意。助け合いの精神を大切にする女性です。  ,8,恋愛にも積極的になれないあなたには、　強気で押しの一手のゾウの彼。相手の幸せを優先させて考えるので、ゾウの心を射止めることになる。,11,話好きのあなたには、話を根気よく聞いてくれる狼がいい。悲観的なあなたを楽観的に批評しているので、気が楽になりストレスもなくなる。,9,"何かと相談に乗ってくれるひつじは、職場のなかでのよき理解者。時には愚痴やぼやきにも付き合ってくれ、プライベートでも付き合える関係。"
27,m,キミは近寄りがたい雰囲気と気安さを兼ね備えているので、女の子からは人気があるタイプ。大らかで細かいことにはこだわらない人間味あふれた性格です。でも、大ざっぱだけでなく、行き届いた気遣いをみせるので、そばにいると安心できる存在としてかなり評判高し！細やかな神経に見合った感受性と創造力はバツグン。何をしても、平均以上の素晴らしい才能を持っています。ただ、難点は最後のツメが甘いこと。せっかくの成果を逃がしてしまうこともありがち。自分の中にあるムラを自覚し、粘りを身につけると運気が好転すること間違いありません。,12,外では強がっているが内面は寂しがり屋のあなたにピッタリなのが、こじかの彼女。肉体よりも精神的な絆を求めるので、綺麗な心に惹かれる。,9,気分屋のあなたを気遣ってくれるのは、ひつじ。あなたの鋭い感性にひつじの社交性が加わると、最強のコンビになる。長く親友でいられる。,6,短期決戦には強いあなただが、粘りが無いので長期戦には向かない。たぬきならば、じっくり構えてくれて、精神的にもサポートしてくれる。
27,f,あなたは、周りへの細かな気遣いができる感情豊かな人です。でも、本当は男勝りで勝ち気な性格。あまりにも強烈な個性なので、あなたを好む人と苦手な人にハッキリ分かれてしまうみたい。気分にムラがあり、現実的なことには興味を示さないことも多いようです。華やかさを求めながら、それを嫌う矛盾に悩まされている面もアリ。対人面では警戒心が強くカンもいいので、失敗することは少ないほうです。情熱的で興奮しやすく、思い込みが激しいので、波乱に満ちた生涯を送りがち。成功する人と、道を外れてしまう人と大きく分かれるのも特徴です。,3,恋愛もイメージを優先させるあなたは、センスがない人は、センスがない人は受け付けない。そんな心を射止めるのは、旅行に敏感でおしゃれな黒ひょうの彼。,5,繊細な神経の持ち主のあなたのベストパートナーは、物事に動じないしっかりした考えを持った虎。頼りがいもあり、友人としての相性も最高。,1,お互いに短期決戦に勝負強さを発揮するので、相性もばっちり。多少イケイケでフォローにまで気が回らないので、詰めを忘れないように。
28,m,一本気で素直、とてもサッパリとした性格のキミ。正直者で正義感が強いので、卑怯なことは大嫌い。人を思いやれる優しい人で、他人の苦労まで背負い込んでしまうところが周囲の人から愛されているようです。正直なので駆け引きは苦手なうえ、要領も悪い方。でも、そんな不器用なところもキミの魅力。また、責任感が強く頼りがいのある人ですが、同じことの繰り返しにガマンが出来ない飽きっぽくせっかちな面もあります。順応性や行動力に恵まれているので、その能力をうまく生かすことが成功への秘訣です！,12,あなたは情熱で、マインドをとても大切にする。そんなあたなにピッタリの相性が、こじかの彼女。ゆっくりと時間をかけて愛を育てる。,9,お互いに人を思いやる優しい個性の持ち主で、相性はグッド。あなたの理想主義者としての一面を、現実主義者のひつじが補ってくれる。,1,きっちりと物事を進めていくことが苦手なあなたには、計画的に一つずつ着実に処理していく猿は離すことのできない究極のビジネスパートナー。
28,f,元気でおてんば、情にもろくお人好しなあなた。皮肉屋で批判好きですが、すぐにポロッと涙を流してしまう面も。意地っ張りだけど、根気がなく飽きっぽく、典型的な下町気質。また、マメで献身的な部分もあり、態度には一貫性がありません。また、放っておいても目立つ人なので、いつも輪の中心人物になっているという才能があります。あなたのチャキチャキした行動も、人々の注目を集めているみたい。ただ、壁にぶつかると身動きができなくなり、自暴自棄になり暴走しがちなので要注意です。自制心を持つように心がけましょう。,7,打算や計算のできないあなたは、恋愛でも同じ。そんなあなたにピッタリなのは、しっかり者できちんと計算のできる子守熊の彼。行動力は魅力。,3,結構心配性のあなたを前向きに引っ張ってくれる黒ひょうは、友達に最高。傷つきやすい本性を理解してくれて、腹を割った付き合いができる。,1,基本的な相性は最高で、ビジネス上の関係も良好。あなたの方がどちらかというと猿にうまく使われる感じだが、かえってそれが結果を生む。
29,m,孤立を嫌い、集団の中で生きることで安心するキミ。周りのみんなと同じような生き方をして、お互いに助け合うことを望んでおり、個性的な生き方はチョット苦手みたい。また、人と一定の距離を保ち、相手を立てながらその心理を見抜く天才です。いつの間にか自分のペースに持っていく駆け引きも大得意。博識で、次々情報を提供してくれます。特に世の中の動きにはとっても敏感。ただ、結論を時の流れに任せる傾向アリ。何かを始める時には責任を負うくらいの気構えと、しっかりと決断力を下すようにすれば、成功率がアップするはず！,1,雰囲気を大切にし人間関係に気を配るあなたは、本当は気を配ってもらいたい。そんな気持ちや今何をしてほしいのかを敏感に察知できるのは猿。,6,いつも周りの雰囲気を考えるあなたには、冷静に物事を判断するたぬき。人間関係に気を配りすぎ自分を見失いがちで、肩の力を抜ける友は大切。,2,情報の収集や分析を得意とするあなたに欠けているのは、がむしゃらに推し進めていくチータ的役割。チータとひつじがペアを組むと最強の組織。
29,f,あなたは、しっかりと自分というものを持った人です。しかも、知的で聡明で人当たりもとっても穏やか、積極的に自分を主張することはないタイプ。でも、社交的で謙虚な態度の中に自分の核となるものがあります。かなりの情報通で、客観的に物事を見極める目は、超優れモノ！無駄のない合理的な計画の立案で、自分の腕を発揮します。アネゴ肌な部分が顔をだすと、大変な仕事を一人で抱え込んでしまい、苦労する傾向アリ。負けん気もけっこう強く、他人には絶対に弱点を見せません。また、人生において、金銭的に困ることはないタイプです。,6,あなたの母性本能をくすぐるのは甘え上手のたぬき。厳しい観察力と批判精神を持っていて簡単には恋に落ちないが、一度心を許すともろい。,9,同じ人生観を持ったひつじ同士なら、友人としてはうまくやっていけそう。至れり尽くせりの友人関係が誰の目にもうらやましく映るはず。,12,組織の和を大切にするあなたにとり、こじかはよき理解者であり協力者。公私にわたって親密な交際が可能で、とても良好な関係を築くことに。
30,m,キミは知的で堂々とした人物。ちょっと気取った態度や服装をするので、第一印象はとっつきにくい感じがするみたい。でもホントは素直で正直な裏表のない性格で、付き合っていくほどにドンドン好感度がアップ！一見夢見がちな空想主義に見えるけど、自分の目標に向かって、現実とのバランスを取りながら粘り強く努力をするタイプです。学んだ経験はしっかり身につけ、それを政治的に利用する術まで持っています。また、頼ってくる人を放っておけないから、利用されてしまうこともありがち。でもキミは自然に運が集まる強運の持ち主です！,2,神経質なあなたは細かいことに気を配りすぎるので、恋愛では苦労氏がち。おおらかな性格のチータなら安らぎを与えてくれるのでピッタリ。,10,お互いに周りのことは基本的にはどうでもいいので、自由な生活にあこがれる。そんなところもこの二人が気が合う要因なのかもしれない。,3,多少意見が衝突することもあるが、仕事の上での相性は悪くない、助け合えることができたら、非常に効率のいい仕事ができるパートナーに。
30,f,あなたは親切でお人よしで、利害関係を抜きにして人と付き合う性格。しかも美人で気さくで明るいから、みんなの人気者！物事の判断は冷静で客観的、自分の思ったことはズバリと言える人です。自分の考え方が確立していて、誰にも頼らず問題を解決しようとするので、人によっては「しっかりし過ぎ」と思われることもありがち。また、経済観念が発達しているので貯蓄能力はバツグン。投資などをしてみてはいかが？ただ、あまりにも変化を求める性格のせいで、歳をとると不安定な生活を送るかも。堅実な人生設計を心がけましょう！,9,一匹狼のあなたも、ひつじの彼の一生懸命で献身的な愛には弱い。みんなに好かれるその社交性に暖かさを感じて、ゆっくりと愛は育っていく。,12,こじかの純真無垢な所は、相手に合わせて駆け引きをすることを嫌う貴方の姿勢に似ているので、ざっくばらんに付き合え親友になれる。,8,個性的には全く違うタイプの二人だが、それがかえって仕事の上では生きてくる。職人肌のゾウと独自性を求める狼の組み合わせの妙が運を呼ぶ。
31,m,ひたむきで人から好かれるキミは、真面目で明るく、少々粗削りなところが魅力的な人です。怠慢さが大嫌いで、一生懸命に頑張って努力することがモットーの努力至上主義者！実力でその分野の専門家になり、ひとつのことを掘り下げていくタイプです。常に目標を持って生きていて、妥協は絶対に許しません。自分にも厳しく弱音を吐かない分、他人にも同じものを求めるため、窮屈に思われがち。他人は他人と割り切る考えを持つことが必要なのでは？持ち前の親分肌を発揮して、どれだけ周囲と強調できるかが、成功のカギです。  ,12,女性に優しいあなたは、ピンと来てかわいいこじかに一目惚れしてしまうかも。敵も見方も多いあなたにとり、こじかは人生のよき理解者に。,11,しっかりした信念を持つあなたは、独自の人生観を持った狼に強く惹かれる。何か尊敬できる面がないと全幅の信頼を置けないあなたの良き友人。,5,仕事には厳しいあなたを、虎はよく見ていて高く評価してくれる。うまく意気投合すると、深く長い付き合いに発展し大成功する可能性もある。
